time;high;low;open;volumefrom;volumeto;close;conversion_type;conversion_symbol;coin;daily_return_pct;intraday_return;daily_log_return;stablecoin
2021-02-18;0.9577;0.8922;0.8922;117951335.8;109053623.75;0.9144;direct;;ADA;0.0248823133826497;0.0248823133826497;0.0245777897864365;0
2021-02-19;0.946;0.8793;0.9144;106665866.47;98242322.07;0.9267;direct;;ADA;0.0134514435695539;0.0134514435695539;0.0133617761120448;0
2021-02-20;1.197;0.915;0.9267;334277624.8;362628163.95;1.118;direct;;ADA;0.206431423330096;0.206431423330096;0.187666765122399;0
2021-02-21;1.152;1.071;1.118;103649331.24;115163142.52;1.101;direct;;ADA;-0.0152057245080502;-0.0152057245080502;-0.0153225169923646;0
2021-02-22;1.147;0.5628;1.101;303319068.22;303751439.04;1.099;direct;;ADA;-0.0018165304268846;-0.0018165304268846;-0.0018181823190586;0
2021-02-23;1.14;0.824;1.099;330321496.13;316455622.97;0.9634;direct;;ADA;-0.123384895359418;-0.123384895359418;-0.131687260207501;0
2021-02-24;1.077;0.9001;0.9634;176953216.91;179591449.55;1.05;direct;;ADA;0.0898899730122482;0.0898899730122482;0.0860767489554486;0
2021-02-25;1.176;1.014;1.05;196589120.03;216004171.13;1.074;direct;;ADA;0.0228571428571429;0.0228571428571429;0.022599831917241;0
2021-02-26;1.298;0.9909;1.074;335571844.14;387757271.85;1.242;direct;;ADA;0.156424581005586;0.156424581005586;0.145332987424614;0
2021-02-27;1.484;1.23;1.242;339280468.04;461041081.63;1.319;direct;;ADA;0.0619967793880838;0.0619967793880838;0.0601508902238905;0
2021-02-28;1.363;1.159;1.319;264380184.08;330771774.69;1.315;direct;;ADA;-0.00303260045489;-0.00303260045489;-0.0030372081054496;0
2021-03-01;1.351;1.235;1.315;160758952.74;206865849.13;1.297;direct;;ADA;-0.0136882129277567;-0.0136882129277567;-0.0137827602954211;0
2021-03-02;1.301;1.181;1.297;146519335.25;179723724.21;1.225;direct;;ADA;-0.0555127216653816;-0.0555127216653816;-0.0571130613376164;0
2021-03-03;1.268;1.211;1.225;91995354.94;113944985.07;1.215;direct;;ADA;-0.0081632653061224;-0.0081632653061224;-0.0081967672041785;0
2021-03-04;1.231;1.064;1.215;163819713.4;187069602.2;1.113;direct;;ADA;-0.0839506172839507;-0.0839506172839507;-0.0876850044991041;0
2021-03-05;1.198;1.034;1.113;179802911.51;202237049.19;1.16;direct;;ADA;0.0422282120395328;0.0422282120395328;0.0413609328248654;0
2021-03-06;1.183;1.086;1.16;77570528.96;87291823.31;1.129;direct;;ADA;-0.0267241379310345;-0.0267241379310345;-0.0270877199507483;0
2021-03-07;1.145;1.107;1.129;62982521.4;71038826.13;1.131;direct;;ADA;0.0017714791851195;0.0017714791851195;0.0017699119664584;0
2021-03-08;1.179;1.106;1.131;71328069.96;80919572.91;1.119;direct;;ADA;-0.0106100795755968;-0.0106100795755968;-0.0106667678041952;0
2021-03-09;1.22;1.109;1.119;104923879.9;122145225.55;1.199;direct;;ADA;0.0714924039320823;0.0714924039320823;0.0690524467155891;0
2021-03-10;1.208;1.114;1.199;68316806.03;79303624.65;1.133;direct;;ADA;-0.055045871559633;-0.055045871559633;-0.056618893999508;0
2021-03-11;1.14;1.11;1.133;54800404.16;61539023.85;1.125;direct;;ADA;-0.0070609002647837;-0.0070609002647837;-0.0070859463894858;0
2021-03-12;1.129;1.026;1.125;107898739.64;115244741.31;1.032;direct;;ADA;-0.0826666666666667;-0.0826666666666667;-0.0862843685970124;0
2021-03-13;1.19;0.9845;1.032;127124559.12;138266906.79;1.101;direct;;ADA;0.066860465116279;0.066860465116279;0.0647201906811719;0
2021-03-14;1.102;1.054;1.101;55832558.81;60228389.26;1.054;direct;;ADA;-0.0426884650317892;-0.0426884650317892;-0.0436264076213723;0
2021-03-15;1.07;1.001;1.054;82773599.54;85851955.54;1.031;direct;;ADA;-0.021821631878558;-0.021821631878558;-0.0220632450843478;0
2021-03-16;1.296;1.001;1.031;237296685.76;278440557.67;1.25;direct;;ADA;0.212415130940834;0.212415130940834;0.192614346279387;0
2021-03-17;1.43;1.204;1.25;210004375.19;271357791.75;1.378;direct;;ADA;0.1024;0.1024;0.097489621277257;0
2021-03-18;1.473;1.223;1.378;293819951.7;399633565.61;1.231;direct;;ADA;-0.106676342525399;-0.106676342525399;-0.11280632538915;0
2021-03-19;1.342;1.181;1.231;162068466.18;206221559.8;1.296;direct;;ADA;0.0528025995125914;0.0528025995125914;0.0514557507277664;0
2021-03-20;1.309;1.2;1.296;94894574.9;119155651.08;1.201;direct;;ADA;-0.0733024691358024;-0.0733024691358024;-0.0761280548322364;0
2021-03-21;1.242;1.16;1.201;71949933.29;86559429.33;1.187;direct;;ADA;-0.0116569525395503;-0.0116569525395503;-0.0117254274703155;0
2021-03-22;1.207;1.068;1.187;113344380.66;130739048.26;1.102;direct;;ADA;-0.0716090985678179;-0.0716090985678179;-0.0743024048968082;0
2021-03-23;1.174;1.083;1.102;65992756.55;74523927.41;1.115;direct;;ADA;0.0117967332123412;0.0117967332123412;0.0117276941813593;0
2021-03-24;1.165;1.038;1.115;74277706.92;82429869.26;1.069;direct;;ADA;-0.0412556053811659;-0.0412556053811659;-0.042130772869174;0
2021-03-25;1.152;1.047;1.069;80026467.6;88128045.05;1.097;direct;;ADA;0.0261927034611786;0.0261927034611786;0.025855549250185;0
2021-03-26;1.288;1.096;1.097;101137102.76;121476617.54;1.215;direct;;ADA;0.107566089334549;0.107566089334549;0.102164895499419;0
2021-03-27;1.239;1.157;1.215;45036176.05;53645703.52;1.177;direct;;ADA;-0.0312757201646091;-0.0312757201646091;-0.0317752485143721;0
2021-03-28;1.219;1.168;1.177;29216414.84;34690027.5;1.19;direct;;ADA;0.0110450297366185;0.0110450297366185;0.0109844788452983;0
2021-03-29;1.229;1.179;1.19;39472154.87;47517856.01;1.203;direct;;ADA;0.0109243697478993;0.0109243697478993;0.0108651298691039;0
2021-03-30;1.235;1.19;1.203;36309459.19;44055807.04;1.213;direct;;ADA;0.0083125519534497;0.0083125519534497;0.0082781929693712;0
2021-03-31;1.213;1.155;1.213;41610105.3;49419154.93;1.192;direct;;ADA;-0.0173124484748558;-0.0173124484748558;-0.0174640613187552;0
2021-04-01;1.207;1.173;1.192;33275572.07;39610869.69;1.184;direct;;ADA;-0.0067114093959731;-0.0067114093959731;-0.006734032181344;0
2021-04-02;1.243;1.181;1.184;44558829.92;53670646.03;1.191;direct;;ADA;0.0059121621621622;0.0059121621621622;0.0058947539113492;0
2021-04-03;1.24;1.16;1.191;46607970.5;56241858.14;1.164;direct;;ADA;-0.022670025188917;-0.022670025188917;-0.0229309410639171;0
2021-04-04;1.193;1.152;1.164;22622761.58;26614176.02;1.182;direct;;ADA;0.0154639175257731;0.0154639175257731;0.0153455696746604;0
2021-04-05;1.225;1.163;1.182;42751953.78;51005972.05;1.212;direct;;ADA;0.0253807106598984;0.0253807106598984;0.0250639686632163;0
2021-04-06;1.342;1.191;1.212;99411416.15;125201929.16;1.254;direct;;ADA;0.0346534653465347;0.0346534653465347;0.0340665545636063;0
2021-04-07;1.289;1.161;1.254;59350388.45;71819740.02;1.174;direct;;ADA;-0.0637958532695375;-0.0637958532695375;-0.0659217208048243;0
2021-04-08;1.224;1.171;1.174;26815773.65;32253308.38;1.219;direct;;ADA;0.0383304940374789;0.0383304940374789;0.0376141290932299;0
2021-04-09;1.228;1.193;1.219;23377196.25;28257531.97;1.202;direct;;ADA;-0.0139458572600494;-0.0139458572600494;-0.0140440143861187;0
2021-04-10;1.251;1.195;1.202;42965535.78;52424983.51;1.218;direct;;ADA;0.0133111480865225;0.0133111480865225;0.0132233331746895;0
2021-04-11;1.289;1.199;1.218;63460823.73;79402786.4;1.263;direct;;ADA;0.0369458128078817;0.0369458128078817;0.0362796740806487;0
2021-04-12;1.346;1.263;1.263;81415737.63;106273611.71;1.315;direct;;ADA;0.0411718131433096;0.0411718131433096;0.0403468222613739;0
2021-04-13;1.435;1.283;1.315;98915806.3;135881399.53;1.413;direct;;ADA;0.0745247148288974;0.0745247148288974;0.0718784380726625;0
2021-04-14;1.557;1.352;1.413;163320174.9;237618966.88;1.453;direct;;ADA;0.0283085633404105;0.0283085633404105;0.0279152808857555;0
2021-04-15;1.495;1.411;1.453;62456329.38;91361179.8;1.48;direct;;ADA;0.018582243633861;0.018582243633861;0.0184117031878778;0
2021-04-16;1.52;1.336;1.48;106390606.94;150923353.27;1.412;direct;;ADA;-0.045945945945946;-0.045945945945946;-0.0470349487049734;0
2021-04-17;1.458;1.36;1.412;46971355.45;66187782.06;1.373;direct;;ADA;-0.0276203966005665;-0.0276203966005665;-0.0280090122852163;0
2021-04-18;1.384;1.07;1.373;146982174.86;180334143.37;1.279;direct;;ADA;-0.0684632192279681;-0.0684632192279681;-0.0709196041891284;0
2021-04-19;1.325;1.172;1.279;76316948.77;94881758.67;1.196;direct;;ADA;-0.0648944487881157;-0.0648944487881157;-0.0670958670682656;0
2021-04-20;1.282;1.123;1.196;117046875.25;139661587.07;1.269;direct;;ADA;0.0610367892976589;0.0610367892976589;0.0592465332038106;0
2021-04-21;1.288;1.197;1.269;71564766.76;89127169.02;1.204;direct;;ADA;-0.0512214342001576;-0.0512214342001576;-0.0525798418456213;0
2021-04-22;1.28;1.118;1.204;94197317.03;113264449.04;1.145;direct;;ADA;-0.0490033222591362;-0.0490033222591362;-0.0502447098804263;0
2021-04-23;1.168;0.9336;1.145;166994383.44;177927123.17;1.159;direct;;ADA;0.0122270742358079;0.0122270742358079;0.0121529273514117;0
2021-04-24;1.16;1.12;1.159;1628142.77;1852677.5;1.128;direct;;ADA;-0.0267471958584988;-0.0267471958584988;-0.0271114112817476;0
2020-08-22;0.5878;0.5104;0.531;36251878.54;19984354.28;0.5648;direct;;ALGO;0.063653483992467;0.063653483992467;0.0617096649370934;0
2020-08-23;0.6388;0.544;0.5648;43372372.37;25625063.83;0.6141;direct;;ALGO;0.0872875354107649;0.0872875354107649;0.0836860951563212;0
2020-08-24;0.6657;0.5935;0.6141;43901853.05;27617241.31;0.6302;direct;;ALGO;0.0262172284644195;0.0262172284644195;0.0258794479878207;0
2020-08-25;0.6381;0.5314;0.6302;30972997.92;17921303.41;0.5621;direct;;ALGO;-0.108060933037131;-0.108060933037131;-0.114357459315145;0
2020-08-26;0.5897;0.5298;0.5621;22244153.53;12456306.54;0.5502;direct;;ALGO;-0.0211706102117062;-0.0211706102117062;-0.0213979215175552;0
2020-08-27;0.558;0.4896;0.5502;27578563.36;14490531.67;0.5216;direct;;ALGO;-0.0519810977826246;-0.0519810977826246;-0.0533808378780312;0
2020-08-28;0.563;0.5123;0.5216;19944784.41;10719221.95;0.5339;direct;;ALGO;0.0235812883435584;0.0235812883435584;0.0233075448936976;0
2020-08-29;0.5483;0.5226;0.5339;11921157.6;6372647.96;0.5342;direct;;ALGO;0.0005619029780856;0.0005619029780856;0.0005617451697198;0
2020-08-30;0.55;0.5088;0.5342;15906951.13;8407242.8;0.5183;direct;;ALGO;-0.0297641332834145;-0.0297641332834145;-0.0302160754801997;0
2020-08-31;0.5262;0.5021;0.5183;13749356.1;7095746.61;0.5023;direct;;ALGO;-0.0308701524213776;-0.0308701524213776;-0.0313566744396618;0
2020-09-01;0.553;0.492;0.5023;25726397.19;13482944.81;0.517;direct;;ALGO;0.0292653792554252;0.0292653792554252;0.0288453237524301;0
2020-09-02;0.5266;0.4313;0.517;28903643.88;13643895.33;0.4641;direct;;ALGO;-0.102321083172147;-0.102321083172147;-0.107942828261299;0
2020-09-03;0.4718;0.336;0.4641;34299151.38;14028105.46;0.3502;direct;;ALGO;-0.245421245421245;-0.245421245421245;-0.281595626395379;0
2020-09-04;0.3882;0.3358;0.3502;23469079.85;8604786.08;0.3755;direct;;ALGO;0.0722444317532838;0.0722444317532838;0.069754051352438;0
2020-09-05;0.3999;0.3132;0.3755;25335267.78;8984464.47;0.3423;direct;;ALGO;-0.0884154460719041;-0.0884154460719041;-0.0925709256680498;0
2020-09-06;0.3882;0.319;0.3423;30414326.57;10793621.93;0.3761;direct;;ALGO;0.0987437919953258;0.0987437919953258;0.094167519940151;0
2020-09-07;0.3849;0.3306;0.3761;24812089.03;8903392.63;0.3725;direct;;ALGO;-0.0095719223610741;-0.0095719223610741;-0.0096180276566765;0
2020-09-08;0.3765;0.3368;0.3725;20548016.17;7216810.69;0.3491;direct;;ALGO;-0.0628187919463087;-0.0628187919463087;-0.0648786237086237;0
2020-09-09;0.4394;0.3375;0.3491;55031036.29;21762638.27;0.4131;direct;;ALGO;0.183328559152105;0.183328559152105;0.168331280291728;0
2020-09-10;0.4523;0.401;0.4131;50166856.62;21316871.04;0.4129;direct;;ALGO;-0.0004841442749939;-0.0004841442749939;-0.0004842615106743;0
2020-09-11;0.4151;0.3903;0.4129;26836796.27;10801472.17;0.4109;direct;;ALGO;-0.0048437878420925;-0.0048437878420925;-0.0048555570026804;0
2020-09-12;0.4178;0.3978;0.4109;19518366.54;7894669.62;0.4087;direct;;ALGO;-0.0053541007544414;-0.0053541007544414;-0.0053684853191323;0
2020-09-13;0.4159;0.3572;0.4087;22424963.56;8564098.16;0.3774;direct;;ALGO;-0.0765842916564717;-0.0765842916564717;-0.0796757576357817;0
2020-09-14;0.39;0.3654;0.3774;16073801.2;6094693.29;0.3816;direct;;ALGO;0.0111287758346581;0.0111287758346581;0.0110673066396816;0
2020-09-15;0.3881;0.3516;0.3816;20703747.05;7657964.46;0.3539;direct;;ALGO;-0.0725890985324947;-0.0725890985324947;-0.0753585522227139;0
2020-09-16;0.3632;0.3373;0.3539;17805349.26;6240345.51;0.3595;direct;;ALGO;0.0158236790053687;0.0158236790053687;0.0156997898096838;0
2020-09-17;0.3762;0.3446;0.3595;18718660.74;6737270.79;0.3565;direct;;ALGO;-0.0083449235048679;-0.0083449235048679;-0.0083799373067508;0
2020-09-18;0.3638;0.328;0.3565;22864189.98;7917719.24;0.3367;direct;;ALGO;-0.0555399719495091;-0.0555399719495091;-0.0571419136873217;0
2020-09-19;0.3457;0.3257;0.3367;9355641.69;3143143.16;0.342;direct;;ALGO;0.0157410157410158;0.0157410157410158;0.0156184108955764;0
2020-09-20;0.359;0.3126;0.342;17106294.51;5734635.34;0.3285;direct;;ALGO;-0.0394736842105263;-0.0394736842105263;-0.0402738991379399;0
2020-09-21;0.3305;0.2778;0.3285;28472416.41;8469077.69;0.2869;direct;;ALGO;-0.126636225266362;-0.126636225266362;-0.135403114937346;0
2020-09-22;0.3146;0.2767;0.2869;21617877.12;6416527.29;0.3064;direct;;ALGO;0.0679679330777274;0.0679679330777274;0.0657577148791171;0
2020-09-23;0.3101;0.2633;0.3064;20191695.7;5800999.35;0.2684;direct;;ALGO;-0.124020887728459;-0.124020887728459;-0.132413032768909;0
2020-09-24;0.3024;0.2636;0.2684;18342495.2;5222140.47;0.2941;direct;;ALGO;0.0957526080476898;0.0957526080476898;0.0914414404624224;0
2020-09-25;0.3285;0.2884;0.2941;29044536.99;8935862.23;0.3176;direct;;ALGO;0.0799047942876574;0.0799047942876574;0.0768728838130313;0
2020-09-26;0.3422;0.3142;0.3176;24586542.06;8104546.27;0.3252;direct;;ALGO;0.0239294710327456;0.0239294710327456;0.0236476483006749;0
2020-09-27;0.3272;0.3036;0.3252;12932310.04;4086582.4;0.3207;direct;;ALGO;-0.0138376383763837;-0.0138376383763837;-0.0139342709745462;0
2020-09-28;0.35;0.3193;0.3207;18489025.92;6207177.38;0.3269;direct;;ALGO;0.0193327096975369;0.0193327096975369;0.0191482070310558;0
2020-09-29;0.3434;0.3191;0.3269;20415454.61;6793681.93;0.3396;direct;;ALGO;0.038849801162435;0.038849801162435;0.0381141407070273;0
2020-09-30;0.3555;0.3198;0.3396;18645361.84;6353969.72;0.347;direct;;ALGO;0.0217903415783274;0.0217903415783274;0.0215563255096667;0
2020-10-01;0.3732;0.3253;0.347;27925865.06;9831921.18;0.3349;direct;;ALGO;-0.0348703170028819;-0.0348703170028819;-0.0354928001467003;0
2020-10-02;0.3394;0.2923;0.3349;31904890.47;9999568.85;0.3154;direct;;ALGO;-0.058226336219767;-0.058226336219767;-0.0599903052712207;0
2020-10-03;0.3298;0.3128;0.3154;12901231.09;4150002.28;0.3153;direct;;ALGO;-0.0003170577045021;-0.0003170577045021;-0.0003171079779227;0
2020-10-04;0.3203;0.3063;0.3153;11796398.15;3687829.83;0.3121;direct;;ALGO;-0.0101490643831273;-0.0101490643831273;-0.0102009172742816;0
2020-10-05;0.3219;0.308;0.3121;9451387.67;2987414.97;0.3184;direct;;ALGO;0.0201858378724769;0.0201858378724769;0.0199848046934943;0
2020-10-06;0.3216;0.2816;0.3184;17915083.53;5320409.2;0.2862;direct;;ALGO;-0.101130653266332;-0.101130653266332;-0.106617586847877;0
2020-10-07;0.3116;0.277;0.2862;31948872.9;9373708.39;0.3064;direct;;ALGO;0.0705800139762405;0.0705800139762405;0.0682005707440856;0
2020-10-08;0.315;0.2884;0.3064;17551188.9;5314028.57;0.3083;direct;;ALGO;0.0062010443864231;0.0062010443864231;0.0061818970256686;0
2020-10-09;0.3327;0.3009;0.3083;15479941.25;4934816.65;0.3285;direct;;ALGO;0.065520596821278;0.065520596821278;0.0634635030325605;0
2020-10-10;0.3397;0.3203;0.3285;15085883.97;4965425.72;0.3267;direct;;ALGO;-0.0054794520547946;-0.0054794520547946;-0.005494519317641;0
2020-10-11;0.3379;0.3162;0.3267;11402928.47;3715590.22;0.3315;direct;;ALGO;0.014692378328742;0.014692378328742;0.0145854910188929;0
2020-10-12;0.3628;0.3284;0.3315;24102092.81;8423283.18;0.3448;direct;;ALGO;0.0401206636500753;0.0401206636500753;0.0393367291636206;0
2020-10-13;0.3566;0.3319;0.3448;10970869.44;3772083.59;0.3429;direct;;ALGO;-0.0055104408352668;-0.0055104408352668;-0.0055256793206632;0
2020-10-14;0.3477;0.3203;0.3429;14063073.11;4696063.59;0.3279;direct;;ALGO;-0.0437445319335082;-0.0437445319335082;-0.0447301756182721;0
2020-10-15;0.3326;0.3063;0.3279;14680441.33;4667552.73;0.3149;direct;;ALGO;-0.0396462336078073;-0.0396462336078073;-0.0404535557436236;0
2020-10-16;0.3172;0.2951;0.3149;14237835.67;4331282.24;0.3004;direct;;ALGO;-0.0460463639250556;-0.0460463639250556;-0.0471402082169992;0
2020-10-17;0.3179;0.2993;0.3004;9441209.9;2940611.29;0.3138;direct;;ALGO;0.0446071904127829;0.0446071904127829;0.0436409204089525;0
2020-10-18;0.3169;0.3096;0.3138;4659464.12;1459156.3;0.3157;direct;;ALGO;0.0060548119821541;0.0060548119821541;0.0060365552650136;0
2020-10-19;0.3173;0.3017;0.3157;5520073.78;1714385.05;0.3037;direct;;ALGO;-0.0380107697180867;-0.0380107697180867;-0.0387520235122427;0
2020-10-20;0.3042;0.2816;0.3037;10502552.23;3080452.32;0.2873;direct;;ALGO;-0.0540006585446164;-0.0540006585446164;-0.0555134060664593;0
2020-10-21;0.3132;0.2856;0.2873;10316573.04;3127372.28;0.3018;direct;;ALGO;0.0504698920988513;0.0504698920988513;0.0492375803485046;0
2020-10-22;0.3261;0.3015;0.3018;9576043.82;3028463.51;0.3165;direct;;ALGO;0.0487077534791251;0.0487077534791251;0.0475586952504823;0
2020-10-23;0.3246;0.3017;0.3165;6873230.56;2153518.53;0.3094;direct;;ALGO;-0.022432859399684;-0.022432859399684;-0.022688303445265;0
2020-10-24;0.3135;0.3037;0.3094;4688391.4;1450049.2;0.3079;direct;;ALGO;-0.0048480930833871;-0.0048480930833871;-0.0048598832085111;0
2020-10-25;0.3122;0.2978;0.3079;7011944.83;2130364.22;0.3022;direct;;ALGO;-0.0185125040597596;-0.0185125040597596;-0.0186860050918154;0
2020-10-26;0.3068;0.285;0.3022;8149657.94;2414278.76;0.291;direct;;ALGO;-0.0370615486432827;-0.0370615486432827;-0.0377657826671469;0
2020-10-27;0.3008;0.2836;0.291;7005458.74;2050217.2;0.2885;direct;;ALGO;-0.0085910652920961;-0.0085910652920961;-0.0086281812233381;0
2020-10-28;0.2918;0.2676;0.2885;8842148.53;2457280.28;0.2764;direct;;ALGO;-0.0419410745233969;-0.0419410745233969;-0.0428459940546395;0
2020-10-29;0.284;0.2545;0.2764;11368064.4;3025561.59;0.2574;direct;;ALGO;-0.0687409551374818;-0.0687409551374818;-0.0712177967314884;0
2020-10-30;0.2584;0.237;0.2574;30218599.06;7489669.49;0.2545;direct;;ALGO;-0.0112665112665113;-0.0112665112665113;-0.0113304591714487;0
2020-10-31;0.2646;0.2484;0.2545;11611731.77;3004958.25;0.2488;direct;;ALGO;-0.0223968565815325;-0.0223968565815325;-0.0226514751255531;0
2020-11-01;0.262;0.2443;0.2488;8310575.95;2104232.21;0.2593;direct;;ALGO;0.0422025723472668;0.0422025723472668;0.0413363316795941;0
2020-11-02;0.2624;0.2436;0.2593;7699755.37;1945408.61;0.2471;direct;;ALGO;-0.047049749325106;-0.047049749325106;-0.0481925795500542;0
2020-11-03;0.2473;0.226;0.2471;7558366.56;1763589.19;0.234;direct;;ALGO;-0.0530149736948603;-0.0530149736948603;-0.0544719976368628;0
2020-11-04;0.2444;0.2226;0.234;6202862.29;1448351.5;0.2391;direct;;ALGO;0.0217948717948717;0.0217948717948717;0.0215607591065776;0
2020-11-05;0.2555;0.2341;0.2391;7753242.59;1898853.08;0.2484;direct;;ALGO;0.0388958594730238;0.0388958594730238;0.0381584755950446;0
2020-11-06;0.2822;0.248;0.2484;9313690.63;2501073.32;0.2766;direct;;ALGO;0.113526570048309;0.113526570048309;0.107532069171334;0
2020-11-07;0.2976;0.2423;0.2766;14383608.63;3942710.67;0.2585;direct;;ALGO;-0.0654374548083876;-0.0654374548083876;-0.0676767252821739;0
2020-11-08;0.276;0.2543;0.2585;6484453.29;1719219.34;0.2663;direct;;ALGO;0.030174081237911;0.030174081237911;0.0297277988714026;0
2020-11-09;0.273;0.2542;0.2663;6880155.61;1814108.99;0.2604;direct;;ALGO;-0.0221554637626735;-0.0221554637626735;-0.0224045824854724;0
2020-11-10;0.2937;0.2563;0.2604;18774866.49;5268560.84;0.2898;direct;;ALGO;0.112903225806452;0.112903225806452;0.106972119552168;0
2020-11-11;0.2951;0.2769;0.2898;19637888.83;5608905.82;0.2787;direct;;ALGO;-0.0383022774327122;-0.0383022774327122;-0.0390550953986795;0
2020-11-12;0.2787;0.2607;0.2787;12668124.19;3402584.42;0.2666;direct;;ALGO;-0.043415859346968;-0.043415859346968;-0.0443865267432941;0
2020-11-13;0.2824;0.2632;0.2666;15405302.12;4229902.27;0.2804;direct;;ALGO;0.0517629407351836;0.0517629407351836;0.0504677474158266;0
2020-11-14;0.2809;0.2629;0.2804;13799047.43;3735850.63;0.2659;direct;;ALGO;-0.0517118402282453;-0.0517118402282453;-0.0530968569114607;0
2020-11-15;0.2725;0.2497;0.2659;16114900.29;4233421.91;0.2572;direct;;ALGO;-0.0327190673185409;-0.0327190673185409;-0.0332663058855101;0
2020-11-16;0.2736;0.2542;0.2572;16273424.69;4308148.9;0.2713;direct;;ALGO;0.0548211508553655;0.0548211508553655;0.0533712273014217;0
2020-11-17;0.2792;0.2687;0.2713;17512723.73;4789196.59;0.2747;direct;;ALGO;0.0125322521194251;0.0125322521194251;0.0124543734363423;0
2020-11-18;0.2788;0.2551;0.2747;24571991.04;6527857.83;0.2674;direct;;ALGO;-0.026574444848926;-0.026574444848926;-0.0269339284333854;0
2020-11-19;0.2719;0.2551;0.2674;19478181.11;5159200.11;0.2655;direct;;ALGO;-0.0071054599850412;-0.0071054599850412;-0.0071308239858491;0
